occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,scientificNameID,taxonRank,parentEventID,datasetID,license,institutionID,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks
GU190715-CTD28-310_MiFish_S40_occ_ced92b0d472a81977f9333dba60a932d,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Echeneidae;Echeneis;Echeneis naucrates,Animalia,Chordata,Teleostei,Carangiformes,Echeneidae,Echeneis,Echeneis naucrates,urn:lsid:marinespecies.org:taxname:126848,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5732,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_d18090749dc47011111f31aaa8416190,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Maurolicus,Maurolicus weitzmani,urn:lsid:marinespecies.org:taxname:158838,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,8,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_d363773b2f148e6c1879ea1820a94d02,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Neoepinnula;Neoepinnula americana,Animalia,Chordata,Teleostei,Scombriformes,Gempylidae,Neoepinnula,Neoepinnula americana,urn:lsid:marinespecies.org:taxname:159712,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_d38b27a95815858dc29ba424008491b1,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Valenciennellus;Valenciennellus tripunctulatus,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Valenciennellus,Valenciennellus tripunctulatus,urn:lsid:marinespecies.org:taxname:127316,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_d562d416cb496404e5fb4586348f890d,GU190715-CTD28-310_MiFish_S40,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,urn:lsid:marinespecies.org:taxname:6,Kingdom,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,25,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_db1228572f45a08078f458e56828f0e8,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Lepidopus,Lepidopus altifrons,urn:lsid:marinespecies.org:taxname:159367,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,8482,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_de136f7f50d9c718c21b5843920c4511,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx;Caranx crysos,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx crysos,urn:lsid:marinespecies.org:taxname:126802,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,23,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_de5c352082e15d6cfbfd9f6b59493b0f,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,Teleostei,Scombriformes,Ariommatidae,Ariomma,Ariomma bondi,urn:lsid:marinespecies.org:taxname:159592,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3962,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_e1803e85477c06f1b9215d59e89ea818,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Stomiidae;Aristostomias;Aristostomias tittmanni,Animalia,Chordata,Teleostei,Stomiiformes,Stomiidae,Aristostomias,Aristostomias tittmanni,urn:lsid:marinespecies.org:taxname:127319,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,9873,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_f70d5ef3a4668498001afc918d531718,GU190715-CTD28-310_MiFish_S40,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Polyipnus;Polyipnus asteroides,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Polyipnus,Polyipnus asteroides,urn:lsid:marinespecies.org:taxname:158839,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3354,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_MiFish_S40_occ_f7e508e603901b5b3b76a9b0f5d93cf0,GU190715-CTD28-310_MiFish_S40,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,urn:lsid:marinespecies.org:taxname:6,Kingdom,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2,DNA sequence reads,191536,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_1bcb5d84a33eb697519aa0baed8d527e,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Saurida;Saurida brasiliensis,Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Saurida,Saurida brasiliensis,urn:lsid:marinespecies.org:taxname:158756,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4383,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_210b39c8c67cc753dadaf9d357be4686,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,Teleostei,Anguilliformes,Nettastomatidae,Hoplunnis,Hoplunnis tenuis,urn:lsid:marinespecies.org:taxname:158591,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4864,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_221cebf8d14311e38ea450f11c20a829,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5906,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_2675434cbac48d2d77d094671cd740cb,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Neoepinnula;Neoepinnula americana,Animalia,Chordata,Teleostei,Scombriformes,Gempylidae,Neoepinnula,Neoepinnula americana,urn:lsid:marinespecies.org:taxname:159712,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_3c64823f9fe1b8e3dee560e7bb3b193c,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides aquilonaris,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Pristipomoides,Pristipomoides aquilonaris,urn:lsid:marinespecies.org:taxname:159805,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,6439,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_712ee4df3238890180e58e8098b3f0fe,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Centrobranchus;Centrobranchus nigroocellatus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Centrobranchus,Centrobranchus nigroocellatus,urn:lsid:marinespecies.org:taxname:126584,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,6,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_93bb2bf6c3918baa522bcd668b3d5573,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,,Theninae,urn:lsid:marinespecies.org:taxname:382775,Subfamily,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,6500,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_a4292d904b3e1c369e281163d25322ae,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops spinosus,Animalia,Chordata,Teleostei,Acropomatiformes,Synagropidae,Parascombrops,Parascombrops spinosus,urn:lsid:marinespecies.org:taxname:1486846,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,11,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_b68f74d98fd55d8b093dde9b4b2ed6e1,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Malacanthidae,Lopholatilus,Lopholatilus chamaeleonticeps,urn:lsid:marinespecies.org:taxname:159406,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_bceecc075bcfe740b5bb42f6f7c2eb2c,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus splendidus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus splendidus,urn:lsid:marinespecies.org:taxname:158893,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5277,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_c63b6bbfa0e110a0699ea11f1762bf31,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria nimbaria,Animalia,Chordata,Teleostei,Stomiiformes,Vinciguerriidae,Vinciguerria,Vinciguerria nimbaria,urn:lsid:marinespecies.org:taxname:127303,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_cf888f5fa29c1d2d94fa2e9a5f57423a,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Lampriformes;Trachipteridae;Zu;Zu cristatus,Animalia,Chordata,Teleostei,Lampriformes,Trachipteridae,Zu,Zu cristatus,urn:lsid:marinespecies.org:taxname:126529,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_d0716e147611a9ee790992332f1e6cfc,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Phycidae;Urophycis;Urophycis floridana,Animalia,Chordata,Teleostei,Gadiformes,Phycidae,Urophycis,Urophycis floridana,urn:lsid:marinespecies.org:taxname:158990,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_d18090749dc47011111f31aaa8416190,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Maurolicus,Maurolicus weitzmani,urn:lsid:marinespecies.org:taxname:158838,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,100374,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_MiFish_S41_occ_de5c352082e15d6cfbfd9f6b59493b0f,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,Teleostei,Scombriformes,Ariommatidae,Ariomma,Ariomma bondi,urn:lsid:marinespecies.org:taxname:159592,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,15,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190722-CTD33-205_MiFish_S42_occ_01b20b363c6b6b8077f7938f81522554,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Maurolicus,Maurolicus,urn:lsid:marinespecies.org:taxname:126197,Genus,GU190722-CTD33-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2574,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,28.724,-85.745,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190722-CTD33-205_MiFish_S42_occ_132ee8e45e777f7bb252ba344a6fe3a1,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops bellus,Animalia,Chordata,Teleostei,Acropomatiformes,Synagropidae,Synagrops,Synagrops bellus,urn:lsid:marinespecies.org:taxname:159584,Species,GU190722-CTD33-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,28.724,-85.745,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
