occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,taxonID,taxonRank,parentEventID,datasetID,license,institutionID,waterBody,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks,associatedSequences
GU190721-CTD31-205_MiFish_S41_occ_210b39c8c67cc753dadaf9d357be4686,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4864,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_221cebf8d14311e38ea450f11c20a829,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5906,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_2675434cbac48d2d77d094671cd740cb,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Neoepinnula;Neoepinnula americana,Animalia,Chordata,,Perciformes,Gempylidae,Neoepinnula,"Neoepinnula americana (Grey, 1953)",gbif:2397763,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_3c64823f9fe1b8e3dee560e7bb3b193c,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides aquilonaris,Animalia,Chordata,,Perciformes,Lutjanidae,Pristipomoides,"Pristipomoides aquilonaris (Goode & Bean, 1896)",gbif:2385178,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6439,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_712ee4df3238890180e58e8098b3f0fe,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Centrobranchus;Centrobranchus nigroocellatus,Animalia,Chordata,,Myctophiformes,Myctophidae,Centrobranchus,"Centrobranchus nigroocellatus (Günther, 1873)",gbif:2405822,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_93bb2bf6c3918baa522bcd668b3d5573,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6500,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_a4292d904b3e1c369e281163d25322ae,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops spinosus,Animalia,Chordata,,Perciformes,Acropomatidae,Parascombrops,"Synagrops spinosa Schultz, 1940",gbif:2381525,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,11,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_b68f74d98fd55d8b093dde9b4b2ed6e1,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_bceecc075bcfe740b5bb42f6f7c2eb2c,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus splendidus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus splendidus (Prochazka, 1893)",gbif:11406477,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5277,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_c63b6bbfa0e110a0699ea11f1762bf31,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria nimbaria,Animalia,Chordata,,Stomiiformes,Phosichthyidae,Vinciguerria,"Vinciguerria nimbaria (Jordan & Williams, 1895)",gbif:2346841,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_cf888f5fa29c1d2d94fa2e9a5f57423a,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Lampriformes;Trachipteridae;Zu;Zu cristatus,Animalia,Chordata,,Lampriformes,Trachipteridae,Zu,"Zu cristatus (Bonelli, 1819)",gbif:2400533,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_d0716e147611a9ee790992332f1e6cfc,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Phycidae;Urophycis;Urophycis floridana,Animalia,Chordata,,Gadiformes,Phycidae,Urophycis,"Urophycis floridana (Bean & Dresel, 1884)",gbif:2415726,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_d18090749dc47011111f31aaa8416190,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,100374,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190721-CTD31-205_MiFish_S41_occ_de5c352082e15d6cfbfd9f6b59493b0f,GU190721-CTD31-205_MiFish_S41,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,,Perciformes,Ariommatidae,Ariomma,"Ariomma bondi Fowler, 1930",gbif:2399410,species,GU190721-CTD31-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,15,DNA sequence reads,133792,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,-85.762,28.662,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428780 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247872 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_01b20b363c6b6b8077f7938f81522554,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus Cocco, 1838",gbif:2346768,genus,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2574,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_132ee8e45e777f7bb252ba344a6fe3a1,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops bellus,Animalia,Chordata,,Perciformes,Acropomatidae,Synagrops,"Synagrops bellus (Goode & Bean, 1896)",gbif:2381532,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_14f4958db335815f97bb8df80fa752d0,GU190722-CTD33-205_MiFish_S42,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,gbif:3,kingdom,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_1613b76a02e066013d100d1ba12baf4c,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,,Perciformes,Serranidae,Baldwinella,"Baldwinella aureorubens (Longley, 1935)",gbif:8349610,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_200dd669a6d42d489d3be28470a4403f,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,,Perciformes,Percophidae,Bembrops,"Bembrops anatirostris Ginsburg, 1955",gbif:2389185,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,977,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_210b39c8c67cc753dadaf9d357be4686,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,10,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_27d7f7c7e2801c4bed10c8556d26c87e,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Rhynchoconger;Rhynchoconger flavus,Animalia,Chordata,,Anguilliformes,Congridae,Rhynchoconger,"Rhynchoconger flavus (Goode & Bean, 1896)",gbif:2403429,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4915,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_27d92168a5952a2ce4aeea158dda2db0,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Prionotus;Prionotus stearnsi,Animalia,Chordata,,Scorpaeniformes,Triglidae,Prionotus,"Prionotus stearnsi Jordan & Swain, 1885",gbif:5201569,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2600,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_3c64823f9fe1b8e3dee560e7bb3b193c,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides aquilonaris,Animalia,Chordata,,Perciformes,Lutjanidae,Pristipomoides,"Pristipomoides aquilonaris (Goode & Bean, 1896)",gbif:2385178,species,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1547,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190722-CTD33-205_MiFish_S42_occ_7820a79d1971219a2dcd1349e8096468,GU190722-CTD33-205_MiFish_S42,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Serranus,Animalia,Chordata,,Perciformes,Serranidae,Serranus,"Serranus Cuvier, 1816",gbif:9373339,genus,GU190722-CTD33-205,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,953,DNA sequence reads,166147,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190722-CTD33-205,2019-07-23,205,205,USA: Gulf of Mexico,-85.745,28.724,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428781 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247873 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
